mode,initial_budget,dca_levels,first_level,level_step,num_levels,take_profit_percent,stop_loss_percent,roi,net_pnl,total_trades,win_rate,stop_loss_rate,avg_trade_pnl,avg_trade_duration_days,largest_loss,largest_profit,error
short,1000,"[5, 10, 15, 20, 25, 30]",5,5,6,4,15,-25.2771,-252.77,393,70.74,29.52,-0.64,2.93,-23.45,20.0,
short,1000,"[5, 8, 11, 14, 17, 20]",5,3,6,4,15,-25.8598,-258.6,416,72.84,27.16,-0.62,2.67,-34.14,26.67,
short,1000,"[5, 10, 15, 20, 25]",5,5,5,7,10,-26.0766,-260.77,398,35.68,64.82,-0.66,2.93,-9.52,39.84,
short,1000,"[6, 10, 14, 18]",6,4,4,6,15,-26.1554,-261.55,289,58.82,41.18,-0.91,3.86,-34.78,45.0,
short,1000,"[5, 9, 13, 17]",5,4,4,6,10,-26.1768,-261.77,452,42.7,58.19,-0.58,2.37,-14.2,45.0,
short,1000,"[8, 13, 18]",8,5,3,6,15,-26.1913,-261.91,246,51.22,48.78,-1.06,3.16,-27.5,40.0,
short,1000,"[5, 10, 15]",5,5,3,4,10,-26.2498,-262.5,536,51.12,48.88,-0.49,1.67,-15.87,26.67,
short,1000,"[5, 8, 11, 14, 17, 20]",5,3,6,6,15,-26.2873,-262.87,319,62.38,37.62,-0.82,4.04,-34.14,40.0,
short,1000,"[6, 9, 12, 15, 18, 21]",6,3,6,6,15,-26.4365,-264.37,293,59.39,40.61,-0.9,3.77,-27.79,40.0,
short,1000,"[5, 9, 13, 17, 21, 25]",5,4,6,5,15,-26.5589,-265.59,361,67.04,32.96,-0.74,3.39,-28.0,25.0,
short,1000,"[5, 8, 11, 14, 17, 20]",5,3,6,3,15,-26.5822,-265.82,492,78.86,21.14,-0.54,1.92,-34.14,20.0,
short,1000,"[7, 12, 17, 22, 27]",7,5,5,3,25,-26.6786,-266.79,300,88.33,11.67,-0.89,2.68,-75.45,24.0,
short,1000,"[8, 13, 18]",8,5,3,7,15,-26.7327,-267.33,227,46.7,53.3,-1.18,3.84,-27.5,46.67,
short,1000,"[8, 13, 18, 23, 28, 33]",8,5,6,3,20,-26.97,-269.7,275,80.0,20.0,-0.98,2.1,-31.67,15.0,
short,1000,"[8, 13, 18, 23, 28, 33]",8,5,6,4,30,-27.289,-272.89,195,86.67,13.33,-1.4,5.13,-88.06,33.33,
short,1000,"[8, 11, 14, 17, 20]",8,3,5,3,30,-27.4615,-274.61,238,91.18,8.82,-1.15,3.36,-141.93,30.0,
short,1000,"[6, 9, 12]",6,3,3,3,15,-28.1171,-281.17,430,77.44,22.56,-0.65,1.73,-55.58,30.0,
short,1000,"[5, 9, 13, 17]",5,4,4,5,10,-28.1863,-281.86,497,47.28,53.52,-0.57,1.99,-14.2,37.5,
short,1000,"[8, 11, 14, 17, 20, 23]",8,3,6,3,20,-28.3626,-283.63,284,82.04,17.96,-1.0,1.95,-45.08,20.0,
short,1000,"[5, 10, 15, 20]",5,5,4,6,10,-29.2981,-292.98,438,40.41,60.05,-0.67,2.49,-11.9,30.0,
short,1000,"[8, 11, 14, 17, 20, 23]",8,3,6,4,30,-29.4087,-294.09,203,87.68,12.32,-1.45,4.62,-127.76,40.0,
short,1000,"[7, 12, 17]",7,5,3,5,15,-29.7088,-297.09,293,59.73,40.27,-1.01,2.95,-33.85,33.33,
short,1000,"[5, 9, 13, 17, 21]",5,4,5,7,10,-30.0257,-300.26,406,37.44,63.55,-0.74,2.83,-11.36,42.0,
short,1000,"[6, 10, 14, 18, 22, 26]",6,4,6,7,15,-30.039,-300.39,253,53.36,47.43,-1.19,4.75,-23.19,35.0,
short,1000,"[5, 9, 13, 17, 21]",5,4,5,3,15,-30.1452,-301.45,484,78.1,21.9,-0.62,2.03,-33.6,18.0,
short,1000,"[7, 11, 15]",7,4,3,5,15,-30.4627,-304.63,296,60.47,39.53,-1.03,2.93,-36.93,50.0,
short,1000,"[6, 10, 14, 18]",6,4,4,5,15,-30.5632,-305.63,322,63.66,36.34,-0.95,3.24,-34.78,37.5,
short,1000,"[8, 12, 16, 20, 24]",8,4,5,3,20,-30.6631,-306.63,282,81.21,18.79,-1.09,2.04,-43.4,18.0,
short,1000,"[5, 9, 13, 17, 21, 25]",5,4,6,4,15,-30.778,-307.78,410,71.71,28.29,-0.75,2.74,-28.0,20.0,
short,1000,"[6, 10, 14]",6,4,3,4,15,-30.8468,-308.47,363,69.97,30.03,-0.85,2.61,-46.38,40.0,
short,1000,"[5, 10, 15, 20]",5,5,4,3,15,-30.8701,-308.7,476,77.31,22.69,-0.65,2.07,-35.17,22.5,
short,1000,"[8, 11, 14, 17]",8,3,4,4,30,-32.119,-321.19,201,87.06,12.94,-1.6,4.91,-156.58,40.0,
short,1000,"[6, 9, 12]",6,3,3,6,10,-32.4047,-324.05,415,36.39,63.61,-0.78,1.92,-15.64,60.0,
short,1000,"[7, 12, 17]",7,5,3,3,25,-32.4504,-324.5,299,88.29,11.71,-1.09,2.72,-117.56,30.0,
short,1000,"[5, 10, 15, 20, 25]",5,5,5,4,15,-32.6403,-326.4,393,70.48,29.52,-0.83,2.93,-28.14,24.0,
short,1000,"[8, 11, 14]",8,3,3,6,15,-32.837,-328.37,250,52.4,47.6,-1.31,3.08,-36.54,60.0,
short,1000,"[6, 9, 12, 15, 18]",6,3,5,5,15,-32.8897,-328.9,332,64.46,35.54,-0.99,3.03,-33.35,40.0,
short,1000,"[7, 11, 15]",7,4,3,4,15,-32.9421,-329.42,328,66.46,33.54,-1.0,2.28,-36.93,40.0,
short,1000,"[7, 11, 15]",7,4,3,6,15,-33.2096,-332.1,271,55.72,44.28,-1.23,3.47,-36.93,60.0,
short,1000,"[6, 10, 14]",6,4,3,7,10,-33.2679,-332.68,379,30.61,69.39,-0.88,2.28,-12.58,70.0,
short,1000,"[5, 8, 11]",5,3,3,4,10,-33.2876,-332.88,554,53.43,46.57,-0.6,1.58,-22.05,40.0,
short,1000,"[5, 10, 15]",5,5,3,5,10,-33.3023,-333.02,488,45.29,54.71,-0.68,2.04,-15.87,33.33,
short,1000,"[5, 10, 15, 20]",5,5,4,5,15,-33.5606,-335.61,352,66.19,33.81,-0.95,3.51,-35.17,37.5,
short,1000,"[6, 9, 12, 15, 18, 21]",6,3,6,7,15,-33.7155,-337.15,261,54.02,45.98,-1.29,4.53,-27.79,46.67,
short,1000,"[8, 11, 14, 17, 20]",8,3,5,3,25,-33.8418,-338.42,259,88.03,11.97,-1.31,2.53,-98.01,30.0,
short,1000,"[8, 13, 18, 23, 28, 33]",8,5,6,3,30,-33.9128,-339.13,229,89.96,10.04,-1.48,3.53,-88.06,25.0,
short,1000,"[8, 13, 18, 23, 28]",8,5,5,3,20,-34.3189,-343.19,275,80.0,20.0,-1.25,2.1,-38.0,18.0,
short,1000,"[8, 12, 16, 20]",8,4,4,3,30,-34.3925,-343.93,236,90.68,9.32,-1.46,3.39,-142.11,30.0,
short,1000,"[6, 9, 12, 15, 18]",6,3,5,6,15,-34.6991,-346.99,293,59.39,40.61,-1.18,3.77,-33.35,48.0,
short,1000,"[7, 12, 17, 22, 27, 32]",7,5,6,3,20,-35.1721,-351.72,330,81.82,18.18,-1.07,2.1,-36.43,15.0,
short,1000,"[5, 8, 11, 14]",5,3,4,7,10,-35.3781,-353.78,412,37.14,62.86,-0.86,2.78,-16.53,70.0,
short,1000,"[8, 11, 14, 17]",8,3,4,3,30,-35.4853,-354.85,231,90.48,9.52,-1.54,3.6,-156.58,30.0,
short,1000,"[6, 11, 16, 21]",6,5,4,7,15,-35.7268,-357.27,251,52.19,47.81,-1.42,4.74,-30.24,52.5,
short,1000,"[8, 13, 18, 23, 28, 33]",8,5,6,3,25,-35.9019,-359.02,252,86.11,13.89,-1.42,2.64,-56.53,20.0,
short,1000,"[5, 8, 11, 14, 17]",5,3,5,4,15,-36.0317,-360.32,416,72.84,27.16,-0.87,2.67,-40.97,32.0,
short,1000,"[8, 13, 18, 23, 28, 33]",8,5,6,5,30,-36.0838,-360.84,167,82.63,17.37,-2.16,6.83,-88.06,41.67,
short,1000,"[7, 12, 17, 22]",7,5,4,3,25,-36.1042,-361.04,300,88.33,11.67,-1.2,2.68,-94.32,30.0,
short,1000,"[5, 8, 11, 14, 17, 20]",5,3,6,5,15,-36.2388,-362.39,362,66.85,33.15,-1.0,3.34,-34.14,33.33,
short,1000,"[8, 13, 18, 23, 28]",8,5,5,4,30,-36.3559,-363.56,195,86.67,13.33,-1.86,5.13,-105.68,40.0,
short,1000,"[8, 11, 14, 17, 20]",8,3,5,3,20,-36.4741,-364.74,284,82.04,17.96,-1.28,1.95,-54.09,24.0,
short,1000,"[5, 8, 11, 14, 17]",5,3,5,6,15,-36.5447,-365.45,319,62.38,37.62,-1.15,4.04,-40.97,48.0,
short,1000,"[6, 11, 16]",6,5,3,5,15,-36.6235,-366.24,315,62.54,37.46,-1.16,3.33,-40.31,50.0,
short,1000,"[5, 9, 13, 17, 21]",5,4,5,5,15,-36.6707,-366.71,361,67.04,32.96,-1.02,3.39,-33.6,30.0,
short,1000,"[5, 8, 11]",5,3,3,5,10,-36.7527,-367.53,501,47.11,52.89,-0.73,1.96,-22.05,50.0,
short,1000,"[5, 8, 11, 14, 17]",5,3,5,3,15,-36.8987,-368.99,492,78.86,21.14,-0.75,1.92,-40.97,24.0,
short,1000,"[5, 8, 11, 14, 17, 20]",5,3,6,7,15,-36.9101,-369.1,276,57.25,42.75,-1.34,4.94,-34.14,46.67,
short,1000,"[7, 12, 17, 22, 27, 32]",7,5,6,4,30,-36.9295,-369.3,224,87.5,12.5,-1.65,4.94,-96.0,33.33,
short,1000,"[6, 11, 16]",6,5,3,4,15,-36.9953,-369.95,354,68.08,31.92,-1.05,2.69,-40.31,40.0,
short,1000,"[7, 10, 13]",7,3,3,5,15,-37.4294,-374.29,300,62.0,38.0,-1.25,2.87,-45.97,50.0,
short,1000,"[6, 9, 12, 15]",6,3,4,4,15,-37.6959,-376.96,373,70.24,29.76,-1.01,2.43,-41.68,40.0,
short,1000,"[5, 10, 15, 20]",5,5,4,7,10,-38.5958,-385.96,398,35.68,64.82,-0.97,2.93,-11.9,35.0,
short,1000,"[5, 10, 15, 20, 25, 30]",5,5,6,7,15,-38.622,-386.22,258,55.04,45.35,-1.5,5.37,-23.45,35.0,
short,1000,"[7, 10, 13, 16]",7,3,4,7,15,-38.7167,-387.17,251,51.79,48.21,-1.54,4.01,-34.48,70.0,
short,1000,"[8, 12, 16, 20, 24, 28]",8,4,6,3,30,-38.8995,-388.99,238,90.76,9.24,-1.63,3.26,-105.41,30.0,
short,1000,"[8, 12, 16]",8,4,3,3,30,-38.9159,-389.16,230,90.0,10.0,-1.69,3.64,-161.7,30.0,
short,1000,"[8, 11, 14, 17, 20]",8,3,5,4,30,-39.4285,-394.29,204,87.25,12.75,-1.93,4.6,-141.93,40.0,
short,1000,"[6, 10, 14, 18, 22]",6,4,5,7,15,-39.5389,-395.39,253,52.57,47.43,-1.56,4.75,-27.83,42.0,
short,1000,"[7, 11, 15, 19, 23, 27]",7,4,6,3,25,-40.9886,-409.89,301,88.37,11.63,-1.36,2.71,-74.66,25.0,
short,1000,"[7, 11, 15, 19, 23, 27]",7,4,6,3,20,-41.1905,-411.9,325,82.46,17.54,-1.27,2.23,-42.41,20.0,
short,1000,"[8, 12, 16, 20]",8,4,4,3,20,-41.5547,-415.55,282,81.21,18.79,-1.47,2.04,-54.26,22.5,
short,1000,"[5, 9, 13, 17, 21]",5,4,5,4,15,-41.7336,-417.34,410,71.71,28.29,-1.02,2.74,-33.6,24.0,
short,1000,"[5, 10, 15, 20, 25, 30]",5,5,6,6,15,-41.946,-419.46,294,59.18,41.16,-1.43,4.47,-23.45,30.0,
short,1000,"[5, 9, 13, 17]",5,4,4,7,10,-42.0776,-420.78,406,37.44,63.55,-1.04,2.83,-14.2,52.5,
short,1000,"[8, 12, 16, 20, 24, 28]",8,4,6,5,30,-42.3523,-423.52,172,83.14,16.86,-2.46,6.46,-105.41,50.0,
short,1000,"[5, 9, 13, 17]",5,4,4,3,15,-42.6402,-426.4,484,78.1,21.9,-0.88,2.03,-42.0,22.5,
short,1000,"[5, 9, 13]",5,4,3,6,10,-42.8796,-428.8,452,41.81,58.19,-0.95,2.37,-18.93,60.0,
short,1000,"[5, 9, 13, 17, 21, 25]",5,4,6,7,15,-43.141,-431.41,267,55.81,44.19,-1.62,5.1,-28.0,35.0,
short,1000,"[8, 13, 18, 23]",8,5,4,4,30,-43.2886,-432.89,193,86.53,13.47,-2.24,5.25,-128.19,40.0,
short,1000,"[8, 12, 16, 20, 24]",8,4,5,3,30,-43.4044,-434.04,236,90.68,9.32,-1.84,3.35,-123.37,30.0,
short,1000,"[6, 9, 12, 15, 18]",6,3,5,7,15,-43.4338,-434.34,261,54.02,45.98,-1.66,4.53,-33.35,56.0,
short,1000,"[7, 10, 13]",7,3,3,6,15,-43.6801,-436.8,281,57.3,42.7,-1.55,3.24,-45.97,60.0,
short,1000,"[8, 13, 18, 23, 28]",8,5,5,3,30,-43.8533,-438.53,229,89.96,10.04,-1.91,3.53,-105.68,30.0,
short,1000,"[7, 12, 17, 22, 27]",7,5,5,3,20,-44.0247,-440.25,330,81.82,18.18,-1.33,2.1,-43.71,18.0,
short,1000,"[8, 13, 18, 23, 28]",8,5,5,3,25,-44.2853,-442.85,252,86.11,13.89,-1.76,2.64,-67.84,24.0,
short,1000,"[8, 13, 18, 23]",8,5,4,3,20,-44.4611,-444.61,275,80.0,20.0,-1.62,2.1,-47.5,22.5,
short,1000,"[5, 10, 15]",5,5,3,6,10,-44.6197,-446.2,438,39.95,60.05,-1.02,2.49,-15.87,40.0,
short,1000,"[8, 12, 16, 20, 24, 28]",8,4,6,3,25,-45.0554,-450.55,257,86.77,13.23,-1.75,2.52,-66.8,25.0,
short,1000,"[8, 11, 14, 17]",8,3,4,3,25,-45.2207,-452.21,252,87.3,12.7,-1.79,2.72,-112.1,30.0,
short,1000,"[8, 12, 16, 20, 24, 28]",8,4,6,5,25,-45.2842,-452.84,196,78.06,21.94,-2.31,4.79,-66.8,41.67,
short,1000,"[5, 9, 13]",5,4,3,5,10,-45.5589,-455.59,497,46.48,53.52,-0.92,1.99,-18.93,50.0,
short,1000,"[8, 11, 14, 17]",8,3,4,3,20,-45.5926,-455.93,284,82.04,17.96,-1.61,1.95,-67.62,30.0,
short,1000,"[7, 11, 15, 19, 23, 27]",7,4,6,5,30,-45.5977,-455.98,189,84.13,15.87,-2.41,6.72,-114.92,50.0,
short,1000,"[6, 10, 14]",6,4,3,6,15,-45.8908,-458.91,289,58.82,41.18,-1.59,3.86,-46.38,60.0,
short,1000,"[6, 9, 12]",6,3,3,7,10,-46.1743,-461.74,387,32.04,67.96,-1.19,2.18,-15.64,70.0,
short,1000,"[8, 13, 18, 23, 28]",8,5,5,5,30,-46.4585,-464.58,167,82.63,17.37,-2.78,6.83,-105.68,50.0,
short,1000,"[8, 11, 14, 17, 20, 23]",8,3,6,4,25,-46.6742,-466.74,224,83.04,16.96,-2.08,3.63,-84.39,40.0,
short,1000,"[5, 10, 15, 20]",5,5,4,4,15,-46.8003,-468.0,393,70.48,29.52,-1.19,2.93,-35.17,30.0,
short,1000,"[7, 12, 17, 22, 27]",7,5,5,4,30,-47.3457,-473.46,224,87.5,12.5,-2.11,4.94,-115.19,40.0,
short,1000,"[7, 12, 17, 22, 27, 32]",7,5,6,4,20,-48.1836,-481.84,289,76.12,23.88,-1.67,2.96,-36.43,20.0,
short,1000,"[8, 11, 14, 17, 20]",8,3,5,4,25,-48.4513,-484.51,224,83.04,16.96,-2.16,3.64,-98.01,40.0,
short,1000,"[5, 8, 11, 14, 17]",5,3,5,5,15,-48.4866,-484.87,362,66.85,33.15,-1.34,3.34,-40.97,40.0,
short,1000,"[5, 10, 15, 20, 25]",5,5,5,7,15,-48.6541,-486.54,258,54.65,45.35,-1.89,5.37,-28.14,42.0,
short,1000,"[8, 12, 16, 20, 24]",8,4,5,5,30,-48.7603,-487.6,172,83.14,16.86,-2.83,6.48,-123.37,50.0,
short,1000,"[8, 11, 14, 17, 20, 23]",8,3,6,5,30,-48.8474,-488.47,179,83.8,16.2,-2.73,6.05,-127.76,50.0,
short,1000,"[7, 12, 17, 22, 27, 32]",7,5,6,5,30,-49.2282,-492.28,181,82.87,17.13,-2.72,7.09,-96.0,41.67,
short,1000,"[5, 8, 11, 14, 17]",5,3,5,7,15,-49.2922,-492.92,276,57.25,42.75,-1.79,4.94,-40.97,56.0,
short,1000,"[6, 9, 12, 15]",6,3,4,5,15,-49.3749,-493.75,332,64.46,35.54,-1.49,3.03,-41.68,50.0,
short,1000,"[5, 10, 15]",5,5,3,3,15,-49.4935,-494.94,476,77.31,22.69,-1.04,2.07,-46.9,30.0,
short,1000,"[5, 9, 13, 17]",5,4,4,5,15,-49.5574,-495.57,361,67.04,32.96,-1.37,3.39,-42.0,37.5,
short,1000,"[8, 11, 14, 17, 20, 23]",8,3,6,4,20,-49.9555,-499.56,255,75.29,24.71,-1.96,2.65,-45.08,26.67,
short,1000,"[8, 13, 18, 23]",8,5,4,3,30,-50.3322,-503.32,227,89.87,10.13,-2.22,3.63,-128.19,30.0,
short,1000,"[7, 11, 15, 19, 23]",7,4,5,3,20,-50.5309,-505.31,325,82.46,17.54,-1.55,2.23,-50.89,24.0,
short,1000,"[8, 12, 16, 20, 24, 28]",8,4,6,4,30,-51.2706,-512.71,201,86.57,13.43,-2.55,4.79,-105.41,40.0,
short,1000,"[7, 11, 15, 19, 23]",7,4,5,3,25,-51.3911,-513.91,301,88.37,11.63,-1.71,2.71,-89.6,30.0,
short,1000,"[7, 12, 17, 22]",7,5,4,4,30,-51.6467,-516.47,224,87.5,12.5,-2.31,4.96,-138.09,40.0,
short,1000,"[7, 10, 13, 16]",7,3,4,3,30,-51.9922,-519.92,263,90.87,9.13,-1.98,3.7,-166.98,30.0,
short,1000,"[6, 11, 16]",6,5,3,7,15,-52.5944,-525.94,251,52.19,47.81,-2.1,4.74,-40.31,70.0,
short,1000,"[6, 10, 14]",6,4,3,5,15,-52.6153,-526.15,322,63.66,36.34,-1.63,3.24,-46.38,50.0,
short,1000,"[5, 10, 15, 20, 25]",5,5,5,6,15,-52.6429,-526.43,294,58.84,41.16,-1.79,4.47,-28.14,36.0,
short,1000,"[5, 8, 11, 14]",5,3,4,4,15,-52.732,-527.32,416,72.84,27.16,-1.27,2.67,-51.22,40.0,
short,1000,"[6, 9, 12]",6,3,3,4,15,-52.9278,-529.28,373,70.24,29.76,-1.42,2.43,-55.58,40.0,
short,1000,"[8, 11, 14, 17]",8,3,4,4,25,-52.9808,-529.81,218,82.57,17.43,-2.43,3.9,-112.1,40.0,
short,1000,"[5, 10, 15]",5,5,3,5,15,-53.0808,-530.81,352,66.19,33.81,-1.51,3.51,-46.9,50.0,
short,1000,"[5, 8, 11, 14]",5,3,4,3,15,-53.3883,-533.88,492,78.86,21.14,-1.09,1.92,-51.22,30.0,
short,1000,"[8, 12, 16, 20, 24, 28]",8,4,6,4,20,-53.5325,-535.32,251,73.71,26.29,-2.13,2.77,-36.17,20.0,
short,1000,"[6, 9, 12, 15]",6,3,4,6,15,-53.5433,-535.43,293,59.39,40.61,-1.83,3.77,-41.68,60.0,
short,1000,"[6, 10, 14, 18]",6,4,4,7,15,-53.7269,-537.27,253,52.57,47.43,-2.12,4.75,-34.78,52.5,
short,1000,"[5, 8, 11, 14]",5,3,4,6,15,-55.0826,-550.83,319,62.38,37.62,-1.73,4.04,-51.22,60.0,
short,1000,"[8, 12, 16]",8,4,3,3,20,-55.4063,-554.06,282,81.21,18.79,-1.96,2.04,-72.34,30.0,
short,1000,"[5, 9, 13, 17]",5,4,4,4,15,-55.886,-558.86,410,71.71,28.29,-1.36,2.74,-42.0,30.0,
short,1000,"[8, 12, 16, 20, 24]",8,4,5,3,25,-55.9414,-559.41,257,86.77,13.23,-2.18,2.52,-80.16,30.0,
short,1000,"[7, 12, 17, 22, 27, 32]",7,5,6,5,20,-56.0777,-560.78,249,70.28,29.72,-2.25,4.18,-36.43,25.0,
short,1000,"[7, 12, 17, 22]",7,5,4,3,20,-56.4089,-564.09,330,81.82,18.18,-1.71,2.1,-54.64,22.5,
short,1000,"[5, 9, 13, 17, 21]",5,4,5,7,15,-56.5691,-565.69,267,55.81,44.19,-2.12,5.1,-33.6,42.0,
short,1000,"[8, 12, 16, 20, 24]",8,4,5,5,25,-56.6848,-566.85,196,78.06,21.94,-2.89,4.79,-80.16,50.0,
short,1000,"[6, 10, 14, 18, 22, 26]",6,4,6,3,30,-56.9995,-570.0,290,91.38,8.62,-1.97,3.77,-124.6,30.0,
short,1000,"[5, 10, 15]",5,5,3,7,10,-57.0166,-570.17,398,35.18,64.82,-1.43,2.93,-15.87,46.67,
short,1000,"[5, 9, 13, 17, 21, 25]",5,4,6,6,15,-57.0187,-570.19,300,59.67,40.33,-1.9,4.39,-28.0,30.0,
short,1000,"[8, 12, 16, 20, 24, 28]",8,4,6,6,30,-57.3083,-573.08,151,78.81,21.19,-3.8,8.0,-105.41,60.0,
short,1000,"[8, 13, 18, 23]",8,5,4,3,25,-58.2863,-582.86,252,86.11,13.89,-2.31,2.64,-84.8,30.0,
short,1000,"[7, 11, 15, 19, 23, 27]",7,4,6,4,30,-58.4468,-584.47,222,87.39,12.61,-2.63,4.93,-114.92,40.0,
short,1000,"[8, 12, 16, 20, 24, 28]",8,4,6,4,25,-59.2576,-592.58,223,81.61,18.39,-2.66,3.61,-66.8,33.33,
short,1000,"[8, 12, 16, 20, 24]",8,4,5,4,30,-59.4872,-594.87,199,86.43,13.57,-2.99,4.91,-123.37,40.0,
short,1000,"[7, 12, 17, 22, 27]",7,5,5,4,20,-59.6385,-596.39,289,76.12,23.88,-2.06,2.96,-43.71,24.0,
short,1000,"[8, 13, 18, 23, 28, 33]",8,5,6,4,20,-59.805,-598.05,247,72.06,27.94,-2.42,2.87,-31.67,20.0,
short,1000,"[7, 10, 13, 16, 19]",7,3,5,3,30,-61.3635,-613.63,270,91.11,8.89,-2.27,3.45,-152.07,30.0,
short,1000,"[6, 11, 16, 21, 26, 31]",6,5,6,3,20,-61.3966,-613.97,369,82.38,17.62,-1.66,2.41,-41.27,15.0,
short,1000,"[7, 11, 15]",7,4,3,3,25,-61.5683,-615.68,297,87.88,12.12,-2.07,2.89,-127.1,30.0,
short,1000,"[7, 12, 17, 22, 27, 32]",7,5,6,4,25,-62.0794,-620.79,248,82.26,17.74,-2.5,3.88,-62.88,26.67,
short,1000,"[7, 12, 17, 22, 27]",7,5,5,5,30,-62.1042,-621.04,181,82.87,17.13,-3.43,7.09,-115.19,50.0,
short,1000,"[8, 11, 14, 17, 20]",8,3,5,4,20,-62.3856,-623.86,255,75.29,24.71,-2.45,2.65,-54.09,32.0,
short,1000,"[6, 10, 14, 18, 22, 26]",6,4,6,3,20,-62.4775,-624.78,380,83.68,16.32,-1.64,2.32,-48.76,20.0,
short,1000,"[8, 12, 16, 20, 24, 28]",8,4,6,6,20,-62.5482,-625.48,203,63.05,36.95,-3.08,4.73,-36.17,30.0,
short,1000,"[8, 13, 18, 23, 28, 33]",8,5,6,6,30,-62.9756,-629.76,144,77.08,22.92,-4.37,8.44,-88.06,50.0,
short,1000,"[8, 13, 18]",8,5,3,3,20,-63.3465,-633.46,275,80.0,20.0,-2.3,2.1,-63.34,30.0,
short,1000,"[8, 12, 16, 20]",8,4,4,3,25,-63.822,-638.22,257,86.77,13.23,-2.48,2.52,-98.18,30.0,
short,1000,"[8, 12, 16, 20]",8,4,4,5,30,-63.8307,-638.31,173,82.66,17.34,-3.69,6.44,-142.11,50.0,
short,1000,"[7, 12, 17]",7,5,3,4,30,-63.886,-638.86,221,86.88,13.12,-2.89,5.16,-162.26,40.0,
short,1000,"[5, 9, 13]",5,4,3,7,10,-64.0807,-640.81,406,36.45,63.55,-1.58,2.83,-18.93,70.0,
short,1000,"[7, 11, 15, 19, 23, 27]",7,4,6,3,30,-64.3037,-643.04,273,90.84,9.16,-2.36,3.36,-114.92,30.0,
short,1000,"[6, 9, 12, 15]",6,3,4,7,15,-64.4617,-644.62,261,54.02,45.98,-2.47,4.53,-41.68,70.0,
short,1000,"[8, 12, 16, 20]",8,4,4,5,25,-64.6866,-646.87,196,78.06,21.94,-3.3,4.82,-98.18,50.0,
short,1000,"[8, 12, 16, 20, 24, 28]",8,4,6,5,20,-64.7347,-647.35,224,67.86,32.14,-2.89,3.74,-36.17,25.0,
short,1000,"[7, 11, 15, 19, 23, 27]",7,4,6,4,25,-64.8247,-648.25,246,82.93,17.07,-2.64,3.97,-74.66,33.33,
short,1000,"[8, 11, 14]",8,3,3,4,30,-64.8774,-648.77,193,85.49,14.51,-3.36,5.31,-171.74,40.0,
short,1000,"[6, 11, 16, 21, 26, 31]",6,5,6,3,30,-65.327,-653.27,289,90.66,9.34,-2.26,3.8,-104.07,25.0,
short,1000,"[7, 10, 13, 16, 19, 22]",7,3,6,3,20,-65.4166,-654.17,335,82.99,17.01,-1.95,2.01,-52.87,25.0,
short,1000,"[8, 12, 16, 20, 24]",8,4,5,4,20,-65.489,-654.89,251,73.71,26.29,-2.61,2.77,-43.4,24.0,
short,1000,"[7, 11, 15, 19]",7,4,4,3,20,-65.6027,-656.03,325,82.46,17.54,-2.02,2.23,-63.61,30.0,
short,1000,"[5, 9, 13]",5,4,3,3,15,-66.5402,-665.4,484,78.1,21.9,-1.37,2.03,-55.99,30.0,
short,1000,"[6, 11, 16, 21, 26, 31]",6,5,6,5,20,-66.6292,-666.29,260,71.54,28.46,-2.56,4.67,-41.27,25.0,
short,1000,"[8, 11, 14, 17, 20]",8,3,5,5,30,-66.8021,-668.02,178,83.15,16.85,-3.75,6.14,-141.93,50.0,
short,1000,"[5, 10, 15, 20]",5,5,4,7,15,-66.8176,-668.18,258,54.65,45.35,-2.59,5.37,-35.17,52.5,
short,1000,"[7, 10, 13, 16, 19, 22]",7,3,6,3,30,-66.8657,-668.66,271,91.14,8.86,-2.47,3.4,-137.65,30.0,
short,1000,"[8, 13, 18, 23, 28, 33]",8,5,6,6,20,-67.7328,-677.33,199,61.31,38.69,-3.4,4.84,-31.67,30.0,
short,1000,"[5, 8, 11]",5,3,3,4,15,-67.8047,-678.05,415,72.53,27.47,-1.63,2.68,-65.36,40.0,
short,1000,"[8, 11, 14, 17, 20, 23]",8,3,6,5,25,-67.8682,-678.68,197,78.17,21.83,-3.45,4.67,-84.39,50.0,
short,1000,"[7, 10, 13, 16]",7,3,4,3,25,-68.0727,-680.73,300,88.33,11.67,-2.27,2.75,-122.09,30.0,
short,1000,"[7, 10, 13, 16, 19, 22]",7,3,6,3,25,-68.1378,-681.38,307,88.6,11.4,-2.22,2.54,-93.9,30.0,
short,1000,"[8, 12, 16]",8,4,3,4,30,-68.7671,-687.67,197,85.79,14.21,-3.49,5.24,-161.7,40.0,
short,1000,"[7, 12, 17, 22, 27]",7,5,5,5,20,-69.1114,-691.11,249,70.28,29.72,-2.78,4.18,-43.71,30.0,
short,1000,"[6, 9, 12]",6,3,3,5,15,-69.1665,-691.67,332,64.46,35.54,-2.08,3.03,-55.58,50.0,
short,1000,"[5, 10, 15]",5,5,3,4,15,-69.3449,-693.45,393,70.48,29.52,-1.76,2.93,-46.9,40.0,
short,1000,"[5, 8, 11, 14]",5,3,4,5,15,-69.5826,-695.83,362,66.85,33.15,-1.92,3.34,-51.22,50.0,
short,1000,"[7, 11, 15, 19, 23, 27]",7,4,6,4,20,-70.3422,-703.42,287,75.96,24.04,-2.45,3.05,-42.41,26.67,
short,1000,"[7, 11, 15, 19]",7,4,4,3,25,-70.5544,-705.54,302,88.08,11.92,-2.34,2.71,-107.93,30.0,
