initial_budget,dca_levels,first_level,level_step,num_levels,take_profit_percent,stop_loss_percent,roi,net_pnl,total_trades,win_rate,stop_loss_rate,avg_trade_pnl,avg_trade_duration_days,largest_loss,largest_profit,error
1000,"[-7, -11, -15]",-7,4,3,3,0,225.0,2250.0,147,100.0,0.0,15.31,7.62,10.0,30.0,
1000,"[-5, -9, -13]",-5,4,3,3,0,223.0,2230.0,141,100.0,0.0,15.82,9.89,10.0,30.0,
1000,"[-5, -9, -13, -17]",-5,4,4,6,0,216.0,2160.0,69,100.0,0.0,31.3,23.13,15.0,60.0,
1000,"[-5, -9, -13, -17]",-5,4,4,7,0,213.5,2135.0,56,100.0,0.0,38.13,27.83,17.5,70.0,
1000,"[-5, -10, -15]",-5,5,3,3,0,208.0,2080.0,138,100.0,0.0,15.07,10.05,10.0,30.0,
1000,"[-5, -8, -11, -14, -17]",-5,3,5,7,0,207.2,2072.0,57,100.0,0.0,36.35,27.29,14.0,70.0,
1000,"[-6, -10, -14, -18]",-6,4,4,7,0,204.75,2047.5,54,100.0,0.0,37.92,29.12,17.5,70.0,
1000,"[-5, -8, -11, -14, -17]",-5,3,5,6,0,204.0,2040.0,68,100.0,0.0,30.0,23.48,12.0,60.0,
1000,"[-7, -12, -17]",-7,5,3,7,0,203.0,2030.0,47,100.0,0.0,43.19,32.59,23.33,70.0,
1000,"[-5, -9, -13]",-5,4,3,5,0,201.6667,2016.67,69,100.0,0.0,29.23,22.05,16.67,50.0,
1000,"[-5, -8, -11, -14]",-5,3,4,3,0,200.25,2002.5,144,100.0,0.0,13.91,9.62,7.5,30.0,
1000,"[-6, -9, -12, -15, -18]",-6,3,5,7,0,200.2,2002.0,54,100.0,0.0,37.07,29.07,14.0,70.0,
1000,"[-6, -11, -16]",-6,5,3,6,0,200.0,2000.0,56,100.0,0.0,35.71,27.87,20.0,60.0,
1000,"[-5, -9, -13]",-5,4,3,7,0,198.3333,1983.33,45,100.0,0.0,44.07,34.94,23.33,70.0,
1000,"[-5, -9, -13, -17, -21]",-5,4,5,7,0,197.4,1974.0,59,100.0,0.0,33.46,27.05,14.0,70.0,
1000,"[-5, -8, -11, -14]",-5,3,4,4,0,197.0,1970.0,96,100.0,0.0,20.52,15.69,10.0,40.0,
1000,"[-5, -9, -13, -17]",-5,4,4,5,0,196.25,1962.5,80,100.0,0.0,24.53,19.5,12.5,50.0,
1000,"[-5, -10, -15]",-5,5,3,6,0,196.0,1960.0,58,100.0,0.0,33.79,26.74,20.0,60.0,
1000,"[-7, -11, -15]",-7,4,3,6,0,196.0,1960.0,50,100.0,0.0,39.2,30.33,20.0,60.0,
1000,"[-5, -10, -15]",-5,5,3,5,0,195.0,1950.0,71,100.0,0.0,27.46,22.32,16.67,50.0,
1000,"[-6, -10, -14]",-6,4,3,4,0,194.6667,1946.67,84,100.0,0.0,23.17,17.06,13.33,40.0,
1000,"[-5, -9, -13]",-5,4,3,6,0,194.0,1940.0,54,100.0,0.0,35.93,28.78,20.0,60.0,
1000,"[-5, -8, -11]",-5,3,3,7,0,193.6667,1936.67,42,100.0,0.0,46.11,36.0,23.33,70.0,
1000,"[-8, -12, -16]",-8,4,3,7,0,193.6667,1936.67,40,100.0,0.0,48.42,36.76,23.33,70.0,
1000,"[-5, -9, -13]",-5,4,3,4,0,193.3333,1933.33,85,100.0,0.0,22.75,18.09,13.33,40.0,
1000,"[-5, -10, -15]",-5,5,3,7,0,191.3333,1913.33,49,100.0,0.0,39.05,32.03,23.33,70.0,
1000,"[-6, -10, -14, -18, -22]",-6,4,5,7,0,190.4,1904.0,58,100.0,0.0,32.83,26.55,14.0,70.0,
1000,"[-5, -8, -11, -14, -17, -20]",-5,3,6,7,0,190.1667,1901.67,58,100.0,0.0,32.79,27.65,11.67,70.0,
1000,"[-5, -9, -13, -17]",-5,4,4,3,0,189.75,1897.5,150,100.0,0.0,12.65,8.99,7.5,30.0,
1000,"[-5, -9, -13, -17, -21]",-5,4,5,6,0,189.6,1896.0,71,100.0,0.0,26.7,22.03,12.0,60.0,
1000,"[-5, -10, -15, -20]",-5,5,4,7,0,189.0,1890.0,56,100.0,0.0,33.75,28.77,17.5,70.0,
1000,"[-6, -11, -16]",-6,5,3,7,0,189.0,1890.0,45,100.0,0.0,42.0,33.94,23.33,70.0,
1000,"[-7, -10, -13]",-7,3,3,4,0,188.0,1880.0,77,100.0,0.0,24.42,17.73,13.33,40.0,
1000,"[-5, -8, -11, -14]",-5,3,4,7,0,187.25,1872.5,48,100.0,0.0,39.01,32.62,17.5,70.0,
1000,"[-7, -10, -13, -16]",-7,3,4,7,0,187.25,1872.5,43,100.0,0.0,43.55,35.67,17.5,70.0,
1000,"[-5, -10, -15]",-5,5,3,4,0,186.6667,1866.67,86,100.0,0.0,21.71,17.73,13.33,40.0,
1000,"[-5, -9, -13, -17, -21]",-5,4,5,4,0,186.4,1864.0,119,100.0,0.0,15.66,12.12,8.0,40.0,
1000,"[-5, -10, -15, -20, -25]",-5,5,5,7,0,186.2,1862.0,65,100.0,0.0,28.65,24.4,14.0,70.0,
1000,"[-6, -9, -12, -15]",-6,3,4,6,0,186.0,1860.0,54,100.0,0.0,34.44,28.85,15.0,60.0,
1000,"[-5, -9, -13, -17, -21, -25]",-5,4,6,7,0,185.5,1855.0,64,100.0,0.0,28.98,24.7,11.67,70.0,
1000,"[-5, -8, -11, -14, -17, -20]",-5,3,6,4,0,185.3333,1853.33,120,100.0,0.0,15.44,11.95,6.67,40.0,
1000,"[-5, -8, -11, -14, -17, -20]",-5,3,6,6,0,185.0,1850.0,70,100.0,0.0,26.43,22.43,10.0,60.0,
1000,"[-7, -10, -13]",-7,3,3,5,0,185.0,1850.0,57,100.0,0.0,32.46,25.57,16.67,50.0,
1000,"[-6, -9, -12]",-6,3,3,7,0,184.3333,1843.33,39,100.0,0.0,47.26,39.78,23.33,70.0,
1000,"[-6, -9, -12, -15, -18, -21]",-6,3,6,7,0,184.3333,1843.33,56,100.0,0.0,32.92,27.68,11.67,70.0,
1000,"[-6, -9, -12, -15, -18, -21]",-6,3,6,5,0,184.1667,1841.67,86,100.0,0.0,21.41,16.6,8.33,50.0,
1000,"[-5, -8, -11]",-5,3,3,3,0,184.0,1840.0,109,100.0,0.0,16.88,13.33,10.0,30.0,
1000,"[-5, -8, -11]",-5,3,3,6,0,184.0,1840.0,49,100.0,0.0,37.55,30.65,20.0,60.0,
1000,"[-6, -10, -14]",-6,4,3,5,0,183.3333,1833.33,60,100.0,0.0,30.56,25.46,16.67,50.0,
1000,"[-5, -9, -13, -17]",-5,4,4,4,0,183.0,1830.0,98,100.0,0.0,18.67,15.19,10.0,40.0,
1000,"[-5, -8, -11]",-5,3,3,4,0,182.6667,1826.67,78,100.0,0.0,23.42,18.98,13.33,40.0,
1000,"[-6, -9, -12, -15]",-6,3,4,5,0,182.5,1825.0,64,100.0,0.0,28.52,23.64,12.5,50.0,
1000,"[-6, -10, -14, -18]",-6,4,4,5,0,182.5,1825.0,72,100.0,0.0,25.35,20.5,12.5,50.0,
1000,"[-5, -10, -15, -20]",-5,5,4,4,0,182.0,1820.0,104,100.0,0.0,17.5,14.14,10.0,40.0,
1000,"[-6, -10, -14]",-6,4,3,6,0,182.0,1820.0,49,100.0,0.0,37.14,30.86,20.0,60.0,
1000,"[-7, -10, -13]",-7,3,3,3,0,182.0,1820.0,111,100.0,0.0,16.4,10.88,10.0,30.0,
1000,"[-6, -10, -14, -18]",-6,4,4,6,0,181.5,1815.0,58,100.0,0.0,31.29,26.72,15.0,60.0,
1000,"[-6, -9, -12, -15, -18]",-6,3,5,6,0,181.2,1812.0,60,100.0,0.0,30.2,25.69,12.0,60.0,
1000,"[-5, -9, -13, -17, -21]",-5,4,5,5,0,181.0,1810.0,87,100.0,0.0,20.8,17.49,10.0,50.0,
1000,"[-6, -9, -12, -15]",-6,3,4,4,0,181.0,1810.0,86,100.0,0.0,21.05,16.49,10.0,40.0,
1000,"[-5, -8, -11, -14, -17]",-5,3,5,4,0,180.8,1808.0,103,100.0,0.0,17.55,14.28,8.0,40.0,
1000,"[-7, -12, -17, -22]",-7,5,4,7,0,180.25,1802.5,50,100.0,0.0,36.05,29.92,17.5,70.0,
1000,"[-5, -8, -11, -14]",-5,3,4,5,0,180.0,1800.0,68,100.0,0.0,26.47,22.42,12.5,50.0,
1000,"[-5, -8, -11, -14]",-5,3,4,6,0,180.0,1800.0,55,100.0,0.0,32.73,28.2,15.0,60.0,
1000,"[-5, -9, -13, -17, -21, -25]",-5,4,6,6,0,180.0,1800.0,78,100.0,0.0,23.08,19.84,10.0,60.0,
1000,"[-6, -9, -12]",-6,3,3,5,0,180.0,1800.0,55,100.0,0.0,32.73,26.84,16.67,50.0,
1000,"[-6, -10, -14, -18, -22]",-6,4,5,5,0,180.0,1800.0,83,100.0,0.0,21.69,17.34,10.0,50.0,
1000,"[-7, -11, -15]",-7,4,3,5,0,180.0,1800.0,58,100.0,0.0,31.03,24.99,16.67,50.0,
1000,"[-7, -11, -15, -19]",-7,4,4,6,0,180.0,1800.0,55,100.0,0.0,32.73,26.84,15.0,60.0,
1000,"[-8, -13, -18]",-8,5,3,5,0,180.0,1800.0,61,100.0,0.0,29.51,21.12,16.67,50.0,
1000,"[-7, -11, -15]",-7,4,3,7,0,179.6667,1796.67,41,100.0,0.0,43.82,36.31,23.33,70.0,
1000,"[-5, -8, -11, -14, -17]",-5,3,5,5,0,179.0,1790.0,76,100.0,0.0,23.55,20.63,10.0,50.0,
1000,"[-7, -10, -13, -16, -19]",-7,3,5,5,0,179.0,1790.0,71,100.0,0.0,25.21,19.43,10.0,50.0,
1000,"[-6, -10, -14, -18, -22]",-6,4,5,6,0,178.8,1788.0,65,100.0,0.0,27.51,23.15,12.0,60.0,
1000,"[-5, -10, -15, -20]",-5,5,4,5,0,178.75,1787.5,79,100.0,0.0,22.63,19.48,12.5,50.0,
1000,"[-7, -10, -13, -16]",-7,3,4,6,0,178.5,1785.0,48,100.0,0.0,37.19,31.24,15.0,60.0,
1000,"[-5, -8, -11]",-5,3,3,5,0,178.3333,1783.33,59,100.0,0.0,30.23,26.17,16.67,50.0,
1000,"[-8, -12, -16]",-8,4,3,5,0,178.3333,1783.33,56,100.0,0.0,31.85,23.96,16.67,50.0,
1000,"[-5, -8, -11, -14, -17]",-5,3,5,3,0,178.2,1782.0,152,100.0,0.0,11.72,8.86,6.0,30.0,
1000,"[-6, -9, -12]",-6,3,3,6,0,178.0,1780.0,45,100.0,0.0,39.56,33.72,20.0,60.0,
1000,"[-6, -11, -16]",-6,5,3,3,0,178.0,1780.0,119,100.0,0.0,14.96,11.02,10.0,30.0,
1000,"[-7, -11, -15, -19]",-7,4,4,3,0,177.75,1777.5,148,100.0,0.0,12.01,7.53,7.5,30.0,
1000,"[-7, -10, -13, -16]",-7,3,4,5,0,177.5,1775.0,63,100.0,0.0,28.17,22.68,12.5,50.0,
1000,"[-6, -9, -12]",-6,3,3,4,0,177.3333,1773.33,72,100.0,0.0,24.63,20.07,13.33,40.0,
1000,"[-6, -10, -14]",-6,4,3,7,0,177.3333,1773.33,41,100.0,0.0,43.25,37.5,23.33,70.0,
1000,"[-8, -13, -18]",-8,5,3,7,0,177.3333,1773.33,40,100.0,0.0,44.33,36.41,23.33,70.0,
1000,"[-6, -11, -16, -21]",-6,5,4,6,0,177.0,1770.0,60,100.0,0.0,29.5,25.27,15.0,60.0,
1000,"[-6, -9, -12, -15]",-6,3,4,7,0,176.75,1767.5,43,100.0,0.0,41.1,35.6,17.5,70.0,
1000,"[-6, -10, -14, -18]",-6,4,4,4,0,176.0,1760.0,93,100.0,0.0,18.92,14.8,10.0,40.0,
1000,"[-7, -10, -13]",-7,3,3,6,0,176.0,1760.0,42,100.0,0.0,41.9,34.89,20.0,60.0,
1000,"[-7, -12, -17]",-7,5,3,6,0,176.0,1760.0,48,100.0,0.0,36.67,31.35,20.0,60.0,
1000,"[-5, -10, -15, -20]",-5,5,4,6,0,175.5,1755.0,63,100.0,0.0,27.86,25.07,15.0,60.0,
1000,"[-8, -11, -14, -17]",-8,3,4,7,0,175.0,1750.0,40,100.0,0.0,43.75,36.64,17.5,70.0,
1000,"[-6, -9, -12, -15, -18]",-6,3,5,5,0,174.0,1740.0,71,100.0,0.0,24.51,20.72,10.0,50.0,
1000,"[-6, -10, -14, -18, -22, -26]",-6,4,6,7,0,173.8333,1738.33,61,100.0,0.0,28.5,24.97,11.67,70.0,
1000,"[-6, -11, -16]",-6,5,3,5,0,173.3333,1733.33,61,100.0,0.0,28.42,25.07,16.67,50.0,
1000,"[-6, -11, -16, -21]",-6,5,4,7,0,173.25,1732.5,49,100.0,0.0,35.36,31.81,17.5,70.0,
1000,"[-6, -9, -12, -15, -18, -21]",-6,3,6,6,0,173.0,1730.0,64,100.0,0.0,27.03,23.49,10.0,60.0,
1000,"[-7, -10, -13]",-7,3,3,7,0,172.6667,1726.67,36,100.0,0.0,47.96,41.64,23.33,70.0,
1000,"[-6, -9, -12]",-6,3,3,3,0,172.0,1720.0,99,100.0,0.0,17.37,13.78,10.0,30.0,
1000,"[-6, -9, -12, -15, -18]",-6,3,5,4,0,172.0,1720.0,95,100.0,0.0,18.11,14.33,8.0,40.0,
1000,"[-7, -11, -15]",-7,4,3,4,0,170.6667,1706.67,76,100.0,0.0,22.46,18.15,13.33,40.0,
1000,"[-5, -10, -15, -20, -25, -30]",-5,5,6,7,0,170.3333,1703.33,68,100.0,0.0,25.05,23.19,11.67,70.0,
1000,"[-8, -11, -14]",-8,3,3,7,0,170.3333,1703.33,35,100.0,0.0,48.67,40.92,23.33,70.0,
1000,"[-8, -12, -16, -20]",-8,4,4,5,0,170.0,1700.0,68,100.0,0.0,25.0,19.02,12.5,50.0,
1000,"[-5, -10, -15, -20, -25]",-5,5,5,6,0,169.2,1692.0,71,100.0,0.0,23.83,21.91,12.0,60.0,
1000,"[-5, -8, -11, -14, -17, -20]",-5,3,6,5,0,169.1667,1691.67,82,100.0,0.0,20.63,18.68,8.33,50.0,
1000,"[-5, -9, -13, -17, -21]",-5,4,5,3,0,168.6,1686.0,163,100.0,0.0,10.34,8.07,6.0,30.0,
1000,"[-8, -11, -14]",-8,3,3,5,0,168.3333,1683.33,53,100.0,0.0,31.76,25.92,16.67,50.0,
1000,"[-6, -10, -14]",-6,4,3,3,0,168.0,1680.0,109,100.0,0.0,15.41,12.15,10.0,30.0,
1000,"[-7, -10, -13, -16, -19]",-7,3,5,7,0,168.0,1680.0,44,100.0,0.0,38.18,34.55,14.0,70.0,
1000,"[-8, -12, -16]",-8,4,3,6,0,168.0,1680.0,41,100.0,0.0,40.98,35.17,20.0,60.0,
1000,"[-8, -13, -18]",-8,5,3,6,0,168.0,1680.0,45,100.0,0.0,37.33,31.15,20.0,60.0,
1000,"[-5, -9, -13, -17, -21, -25]",-5,4,6,5,0,167.5,1675.0,92,100.0,0.0,18.21,16.36,8.33,50.0,
1000,"[-5, -10, -15, -20, -25]",-5,5,5,5,0,167.0,1670.0,87,100.0,0.0,19.2,17.43,10.0,50.0,
1000,"[-7, -10, -13, -16]",-7,3,4,4,0,167.0,1670.0,82,100.0,0.0,20.37,16.09,10.0,40.0,
1000,"[-5, -10, -15, -20]",-5,5,4,3,0,166.5,1665.0,141,100.0,0.0,11.81,9.76,7.5,30.0,
1000,"[-7, -10, -13, -16, -19]",-7,3,5,4,0,166.4,1664.0,97,100.0,0.0,17.15,13.07,8.0,40.0,
1000,"[-8, -12, -16, -20]",-8,4,4,7,0,166.25,1662.5,41,100.0,0.0,40.55,34.98,17.5,70.0,
1000,"[-6, -9, -12, -15, -18, -21]",-6,3,6,4,0,166.0,1660.0,107,100.0,0.0,15.51,12.42,6.67,40.0,
1000,"[-8, -11, -14]",-8,3,3,4,0,165.3333,1653.33,67,100.0,0.0,24.68,19.37,13.33,40.0,
1000,"[-6, -11, -16, -21, -26]",-6,5,5,7,0,165.2,1652.0,55,100.0,0.0,30.04,27.91,14.0,70.0,
1000,"[-7, -10, -13, -16, -19, -22]",-7,3,6,6,0,165.0,1650.0,56,100.0,0.0,29.46,25.67,10.0,60.0,
1000,"[-7, -11, -15, -19]",-7,4,4,4,0,165.0,1650.0,92,100.0,0.0,17.93,14.44,10.0,40.0,
1000,"[-8, -11, -14, -17]",-8,3,4,4,0,165.0,1650.0,83,100.0,0.0,19.88,14.71,10.0,40.0,
1000,"[-8, -11, -14, -17]",-8,3,4,5,0,165.0,1650.0,60,100.0,0.0,27.5,21.57,12.5,50.0,
1000,"[-7, -10, -13, -16, -19, -22]",-7,3,6,7,0,164.5,1645.0,47,100.0,0.0,35.0,31.6,11.67,70.0,
1000,"[-8, -11, -14]",-8,3,3,6,0,164.0,1640.0,40,100.0,0.0,41.0,36.52,20.0,60.0,
1000,"[-7, -12, -17, -22, -27]",-7,5,5,7,0,163.8,1638.0,54,100.0,0.0,30.33,27.47,14.0,70.0,
1000,"[-8, -11, -14, -17]",-8,3,4,6,0,163.5,1635.0,44,100.0,0.0,37.16,32.22,15.0,60.0,
1000,"[-7, -10, -13, -16, -19]",-7,3,5,6,0,163.2,1632.0,50,100.0,0.0,32.64,29.4,12.0,60.0,
1000,"[-7, -11, -15, -19]",-7,4,4,7,0,162.75,1627.5,43,100.0,0.0,37.85,35.61,17.5,70.0,
1000,"[-7, -11, -15, -19]",-7,4,4,5,0,162.5,1625.0,62,100.0,0.0,26.21,22.72,12.5,50.0,
1000,"[-6, -10, -14, -18, -22]",-6,4,5,4,0,162.4,1624.0,103,100.0,0.0,15.77,13.03,8.0,40.0,
1000,"[-6, -10, -14, -18]",-6,4,4,3,0,162.0,1620.0,128,100.0,0.0,12.66,9.91,7.5,30.0,
1000,"[-7, -11, -15, -19, -23]",-7,4,5,6,0,162.0,1620.0,59,100.0,0.0,27.46,24.62,12.0,60.0,
1000,"[-6, -11, -16]",-6,5,3,4,0,161.3333,1613.33,75,100.0,0.0,21.51,19.16,13.33,40.0,
1000,"[-7, -12, -17]",-7,5,3,4,0,161.3333,1613.33,78,100.0,0.0,20.68,17.39,13.33,40.0,
1000,"[-7, -10, -13, -16]",-7,3,4,3,0,161.25,1612.5,122,100.0,0.0,13.22,9.57,7.5,30.0,
1000,"[-8, -13, -18, -23]",-8,5,4,7,0,161.0,1610.0,44,100.0,0.0,36.59,32.08,17.5,70.0,
1000,"[-6, -11, -16, -21, -26]",-6,5,5,6,0,160.8,1608.0,65,100.0,0.0,24.74,23.04,12.0,60.0,
1000,"[-8, -11, -14, -17, -20]",-8,3,5,6,0,160.8,1608.0,50,100.0,0.0,32.16,27.58,12.0,60.0,
1000,"[-5, -9, -13, -17, -21, -25]",-5,4,6,4,0,160.6667,1606.67,120,100.0,0.0,13.39,11.95,6.67,40.0,
1000,"[-5, -8, -11, -14, -17, -20]",-5,3,6,3,0,160.5,1605.0,159,100.0,0.0,10.09,8.35,5.0,30.0,
1000,"[-6, -10, -14, -18, -22, -26]",-6,4,6,6,0,160.0,1600.0,67,100.0,0.0,23.88,22.22,10.0,60.0,
1000,"[-7, -10, -13, -16, -19, -22]",-7,3,6,5,0,159.1667,1591.67,74,100.0,0.0,21.51,18.4,8.33,50.0,
1000,"[-8, -12, -16, -20]",-8,4,4,6,0,159.0,1590.0,47,100.0,0.0,33.83,29.42,15.0,60.0,
1000,"[-6, -11, -16, -21]",-6,5,4,5,0,158.75,1587.5,68,100.0,0.0,23.35,21.73,12.5,50.0,
1000,"[-8, -11, -14, -17, -20]",-8,3,5,7,0,158.2,1582.0,41,100.0,0.0,38.59,35.08,14.0,70.0,
1000,"[-8, -11, -14, -17, -20]",-8,3,5,5,0,158.0,1580.0,69,100.0,0.0,22.9,18.22,10.0,50.0,
1000,"[-7, -12, -17, -22]",-7,5,4,6,0,157.5,1575.0,52,100.0,0.0,30.29,28.09,15.0,60.0,
1000,"[-8, -12, -16]",-8,4,3,4,0,157.3333,1573.33,66,100.0,0.0,23.84,19.18,13.33,40.0,
1000,"[-8, -13, -18]",-8,5,3,4,0,157.3333,1573.33,73,100.0,0.0,21.55,16.9,13.33,40.0,
1000,"[-7, -11, -15, -19, -23]",-7,4,5,7,0,156.8,1568.0,47,100.0,0.0,33.36,31.88,14.0,70.0,
1000,"[-6, -10, -14, -18, -22, -26]",-6,4,6,5,0,156.6667,1566.67,84,100.0,0.0,18.65,17.01,8.33,50.0,
1000,"[-7, -12, -17]",-7,5,3,5,0,156.6667,1566.67,53,100.0,0.0,29.56,27.21,16.67,50.0,
1000,"[-8, -12, -16, -20, -24]",-8,4,5,7,0,155.4,1554.0,46,100.0,0.0,33.78,30.55,14.0,70.0,
1000,"[-7, -11, -15, -19, -23]",-7,4,5,5,0,153.0,1530.0,71,100.0,0.0,21.55,19.35,10.0,50.0,
1000,"[-5, -10, -15, -20, -25]",-5,5,5,4,0,152.8,1528.0,105,100.0,0.0,14.55,13.9,8.0,40.0,
1000,"[-6, -9, -12, -15]",-6,3,4,3,0,152.25,1522.5,107,100.0,0.0,14.23,12.36,7.5,30.0,
1000,"[-6, -9, -12, -15, -18]",-6,3,5,3,0,151.2,1512.0,124,100.0,0.0,12.19,10.22,6.0,30.0,
1000,"[-8, -11, -14, -17, -20, -23]",-8,3,6,7,0,150.5,1505.0,44,100.0,0.0,34.2,32.15,11.67,70.0,
1000,"[-5, -10, -15, -20, -25, -30]",-5,5,6,6,0,150.0,1500.0,72,100.0,0.0,20.83,21.51,10.0,60.0,
1000,"[-7, -11, -15, -19, -23]",-7,4,5,3,0,150.0,1500.0,153,100.0,0.0,9.8,7.24,6.0,30.0,
1000,"[-7, -11, -15, -19, -23, -27]",-7,4,6,6,0,150.0,1500.0,63,100.0,0.0,23.81,22.8,10.0,60.0,
1000,"[-8, -13, -18, -23]",-8,5,4,5,0,150.0,1500.0,65,100.0,0.0,23.08,19.42,12.5,50.0,
1000,"[-7, -11, -15, -19, -23, -27]",-7,4,6,7,0,148.1667,1481.67,50,100.0,0.0,29.63,29.71,11.67,70.0,
1000,"[-7, -12, -17]",-7,5,3,3,0,148.0,1480.0,103,100.0,0.0,14.37,11.95,10.0,30.0,
1000,"[-6, -11, -16, -21]",-6,5,4,3,0,147.0,1470.0,129,100.0,0.0,11.4,9.81,7.5,30.0,
1000,"[-8, -12, -16]",-8,4,3,3,0,147.0,1470.0,93,100.0,0.0,15.81,12.02,10.0,30.0,
1000,"[-8, -13, -18, -23]",-8,5,4,6,0,147.0,1470.0,49,100.0,0.0,30.0,27.94,15.0,60.0,
1000,"[-6, -11, -16, -21, -26, -31]",-6,5,6,7,0,145.8333,1458.33,56,100.0,0.0,26.04,27.33,11.67,70.0,
1000,"[-7, -10, -13, -16, -19, -22]",-7,3,6,4,0,144.6667,1446.67,100,100.0,0.0,14.47,12.51,6.67,40.0,
1000,"[-8, -13, -18, -23, -28]",-8,5,5,7,0,144.2,1442.0,47,100.0,0.0,30.68,29.7,14.0,70.0,
1000,"[-5, -9, -13, -17, -21, -25]",-5,4,6,3,0,144.0,1440.0,165,100.0,0.0,8.73,7.92,5.0,30.0,
1000,"[-8, -11, -14, -17, -20, -23]",-8,3,6,6,0,144.0,1440.0,53,100.0,0.0,27.17,25.75,10.0,60.0,
1000,"[-8, -12, -16, -20, -24]",-8,4,5,6,0,144.0,1440.0,50,100.0,0.0,28.8,27.3,12.0,60.0,
1000,"[-5, -10, -15, -20, -25, -30]",-5,5,6,5,0,143.3333,1433.33,88,100.0,0.0,16.29,17.15,8.33,50.0,
1000,"[-6, -11, -16, -21]",-6,5,4,4,0,143.0,1430.0,83,100.0,0.0,17.23,16.76,10.0,40.0,
1000,"[-8, -12, -16, -20]",-8,4,4,4,0,143.0,1430.0,79,100.0,0.0,18.1,15.29,10.0,40.0,
1000,"[-7, -12, -17, -22]",-7,5,4,4,0,142.0,1420.0,88,100.0,0.0,16.14,14.91,10.0,40.0,
1000,"[-8, -12, -16, -20, -24]",-8,4,5,5,0,142.0,1420.0,70,100.0,0.0,20.29,18.22,10.0,50.0,
1000,"[-8, -12, -16, -20, -24, -28]",-8,4,6,7,0,141.1667,1411.67,47,100.0,0.0,30.04,29.75,11.67,70.0,
1000,"[-6, -11, -16, -21, -26]",-6,5,5,5,0,141.0,1410.0,72,100.0,0.0,19.58,20.34,10.0,50.0,
1000,"[-6, -10, -14, -18, -22, -26]",-6,4,6,4,0,140.6667,1406.67,106,100.0,0.0,13.27,12.56,6.67,40.0,
1000,"[-7, -12, -17, -22, -27]",-7,5,5,6,0,140.4,1404.0,55,100.0,0.0,25.53,26.31,12.0,60.0,
1000,"[-7, -12, -17, -22, -27, -32]",-7,5,6,7,0,140.0,1400.0,54,100.0,0.0,25.93,27.39,11.67,70.0,
1000,"[-8, -11, -14]",-8,3,3,3,0,140.0,1400.0,81,100.0,0.0,17.28,14.48,10.0,30.0,
1000,"[-8, -11, -14, -17, -20, -23]",-8,3,6,5,0,140.0,1400.0,72,100.0,0.0,19.44,17.21,8.33,50.0,
1000,"[-5, -10, -15, -20, -25]",-5,5,5,3,0,139.8,1398.0,146,100.0,0.0,9.58,9.3,6.0,30.0,
1000,"[-7, -11, -15, -19, -23]",-7,4,5,4,0,139.2,1392.0,95,100.0,0.0,14.65,13.8,8.0,40.0,
1000,"[-8, -11, -14, -17, -20]",-8,3,5,4,0,138.4,1384.0,85,100.0,0.0,16.28,14.17,8.0,40.0,
1000,"[-5, -9, -13]",-5,4,3,3,30,138.0,1380.0,317,96.53,3.47,4.35,3.11,-300.0,30.0,
1000,"[-5, -8, -11]",-5,3,3,7,30,137.3333,1373.33,128,89.84,10.16,10.73,11.57,-300.0,70.0,
1000,"[-6, -11, -16, -21, -26, -31]",-6,5,6,6,0,137.0,1370.0,65,100.0,0.0,21.08,22.99,10.0,60.0,
1000,"[-8, -13, -18, -23, -28]",-8,5,5,6,0,136.8,1368.0,55,100.0,0.0,24.87,24.57,12.0,60.0,
1000,"[-7, -12, -17, -22]",-7,5,4,5,0,136.25,1362.5,58,100.0,0.0,23.49,24.33,12.5,50.0,
1000,"[-6, -10, -14, -18, -22]",-6,4,5,3,0,136.2,1362.0,133,100.0,0.0,10.24,9.41,6.0,30.0,
1000,"[-8, -11, -14, -17, -20]",-8,3,5,3,0,136.2,1362.0,122,100.0,0.0,11.16,8.49,6.0,30.0,
1000,"[-7, -10, -13, -16, -19]",-7,3,5,3,0,135.0,1350.0,124,100.0,0.0,10.89,9.27,6.0,30.0,
1000,"[-6, -11, -16, -21, -26]",-6,5,5,4,0,134.4,1344.0,94,100.0,0.0,14.3,14.53,8.0,40.0,
1000,"[-5, -8, -11]",-5,3,3,5,30,133.3333,1333.33,181,92.82,7.18,7.37,7.55,-300.0,50.0,
1000,"[-7, -11, -15, -19, -23, -27]",-7,4,6,5,0,132.5,1325.0,72,100.0,0.0,18.4,19.04,8.33,50.0,
1000,"[-6, -9, -12, -15, -18, -21]",-6,3,6,3,0,132.0,1320.0,129,100.0,0.0,10.23,9.7,5.0,30.0,
1000,"[-8, -13, -18]",-8,5,3,3,0,132.0,1320.0,92,100.0,0.0,14.35,12.41,10.0,30.0,
1000,"[-5, -10, -15, -20, -25, -30]",-5,5,6,4,0,130.6667,1306.67,106,100.0,0.0,12.33,13.72,6.67,40.0,
1000,"[-8, -11, -14, -17]",-8,3,4,3,0,129.75,1297.5,94,100.0,0.0,13.8,11.94,7.5,30.0,
1000,"[-7, -11, -15, -19, -23, -27]",-7,4,6,3,0,129.5,1295.0,154,100.0,0.0,8.41,7.18,5.0,30.0,
1000,"[-8, -12, -16, -20, -24, -28]",-8,4,6,6,0,128.0,1280.0,51,100.0,0.0,25.1,26.71,10.0,60.0,
